Country Name,Country Code,Series Name,Series Code,1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Cambodia,KHM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,..,..,..
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.01984238624573,..,-0.98831170797348,..,-0.967182695865631,..,-0.990784227848053,-0.989836037158966,-1.05834627151489,-1.22373998165131,-1.26038551330566,-1.15168952941895,-1.24171054363251,-1.18124008178711,-1.24900782108307,-1.25564956665039,-1.08068156242371,-1.0637218952179,-1.14674997329712,-1.15312373638153,-1.30133092403412,-1.31736183166504,-1.35679519176483,-1.32316565513611,-1.27112245559692,-1.19748938083649,-1.24149858951569,..
Cambodia,KHM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,13.1873831909218,19.673400096507,23.9687133061087,26.4802434674139,30.1705873583054,32.8414243573292,36.7152658995743,50.6297714678789,51.7684558063954,55.9295674654633,66.8851733311149,80.7254667107986,100.329636813277,114.100170626729,127.368827062379,143.766867369391,164.746737057415,207.146451120741,221.938023623566,272.503442780227,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21169036334913,3.1,3.20754716981132,2.58019525801953,9.50506186726659,28.1841933376878,48.3966340686832,..,..,..,..,..,..,..,..
Cambodia,KHM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.4017,..,62.6465,74.36318,64.56828,..,..,..,..,..,..,51.02882,49.96293,49.4388,49.2463,49.70352,48.45392,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.16909,..,..,11.24273,..,..,..,..,..,..,..,41.04203,42.46843,43.28621,44.08978,41.5395,44.05134,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.56572,..,..,..,..,..,..,..,..,..,..,6.2996,5.84669,5.33979,..,6.10003,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2966570087.68539,3112883675.73197,3258261072.34199,3382101645.92205,4110319513.43096,4602608736.38603,4762751130.81326,4818109151.51622,5183866172.19343,5547645970.31013,5775009073.08453,3764807025.67824,4137653518.65249,4381671866.90206,4557228855.53314,4770581544.69759,5376702112.4499,5914027156.78312,6395924923.38599,6816708954.4796,7396531098.7982,8161371525.2972,9242760345.85069,10238305796.0613,11283900343.0703,12038971276.864,12049408698.8884,12767924407.1686,13670561753.8229,14670337167.4435,15749584749.0251,16874510037.718,18049954289.4721,19301414292.0961,20651915662.7729,22194442188.3253,23760061873.1442,23024448758.1861,23721258226.4991,24964207155.8037,26312274342.2057
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,939291262.122004,1021176058.63788,1102669184.46226,1167630317.84106,1036974910.44746,1662877859.22019,1353137647.68387,1402541176.51206,2054974089.3643,2491486594.18917,2533727592.04165,2791435272.26653,3441205692.9166,3506695719.57259,3443413388.65696,3120425502.66241,3517242477.2548,3654031716.39855,3984000517.07441,4284028482.51213,4658246918.32119,5337833248.01434,6293046161.75932,7274595706.57406,8639235912.59077,10351914177.4839,10401851767.7083,11242275287.581,12829541141.062,14054443213.4887,15227991395.1207,16702610842.3529,18049954289.4721,20016747857.6367,22177200588.1826,24571753583.3935,27089390032.798,25872797891.7664,26961061151.7337,29504829319.3169,31772759998.8571
Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0,0,0,0,0,0,..,0.005844911,0.016324986,0.031969578,0.04702264,0.076956056,0.226983238,0.260570198,0.300436644,0.317321781,0.46835672,0.49,0.51,0.53,1.26,3.1,4.94,6,14,18,32.39845171,32.90027854,..,52.30587822,53.65076745,60.1524023,..,..
Cambodia,KHM,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,220000,260000,219000,287000,368000,466000,605000,787000,701000,1055000,1422000,1700000,2015000,2125000,2162000,2508000,2882000,3584000,4210000,4503000,4775000,5012000,5602000,6201000,6611000,1306000,..,..,..
Cambodia,KHM,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,3984220,4144694,4360239,4648062,4754699,4895904,5017701,5228103,5445907,5586065,5726428,5866857,6005653,6139652,6267722,6392064,6511792,6619705,6707925,6778050,6831932,6865596,7112623,7368200,7620595,7874603,8131979,8386085,8636531,8690980,8922729,9057330,9174840
Cambodia,KHM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,1.14685088240056,1.5742453461372,1.2782035615864,1.99245358205796,2.07137559385002,2.32789658450414,3.14593301435407,1.76128949875169,3.84234290025109,3.57731057861843,3.23845458339129,3.00336116231161,2.66204789979779,2.51002908172038,2.20981320983564,1.77481053144373,1.51961740524652,1.44751885069459,1.29674221175357,1.12757907124746,1.04310007952657,0.914612028223903,0.798217507790995,1.31312799885235,1.49309688090973,1.49778870807033,1.54793982180955,1.57589601364373,1.65679487926764,1.80162262065368,1.90988363021847,2.06735572691024,2.20844242889682,2.19648130355774,2.45064297618402,2.34734246417442,2.09964232456006,..
Cambodia,KHM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0.046956377,0.096264199,0.12912646,0.206552816,0.293538009,0.525705675,0.748944912,1.077223474,1.811108143,3.025049479,3.897398361,6.618588238,8.01716186,12.77398895,18.83599976,30.3860731,44.2788579,56.74623762,94.39487785,129.2052488,135.0996151,134.4568277,135.2392534,127.4626128,117.3225889,121.1658947,132.1508925,128.6026166,119.9575768,116.3256071,..
Cambodia,KHM,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.232551574707,44.055908203125,..,54.7356986999512,63.5925598144531,55.0177612304688,53.5175094604492,56.9225006103516,55.0913505554199,54.4838905334473,54.4634895324707,..,..,61.3429718017578,65.9485626220703,64.2295989990234,..,..,73.4880523681641,76.2490310668945,83.5045471191406,79.760498046875,79.6955184936523,..,..,..,..
Cambodia,KHM,"Population ages 0-14, total",SP.POP.0014.TO,2870534,2997133,3128001,3264705,3408108,3561485,3735855,3934596,4150864,4392967,4639849,4837512,4963571,5038925,5084387,5000919,4893632,4869765,4839432,4807233,4773120,4741685,4712916,4683339,4658686,4635175,4615104,4609819,4623794,4663378,4703917,4732420,4762926,4792943,4818463,4837526,4849867,4857658,4860473,4854064,4839058
Cambodia,KHM,"Population ages 15-64, total",SP.POP.1564.TO,3804601,3922408,4025935,4166423,4328938,4461057,4578922,4710866,4833727,5040679,5308856,5493539,5640129,5817240,6010002,6319971,6645856,6877901,7115410,7358391,7605028,7850711,8094493,8339771,8585443,8821310,9035347,9229566,9406090,9558034,9706910,9861420,10005482,10147460,10289375,10422129,10544941,10674662,10810814,10940260,11069280
Cambodia,KHM,"Population ages 65 and above, total",SP.POP.65UP.TO,206827,214359,222154,230188,238551,247239,256151,265347,274771,284569,294844,305303,315827,326447,337180,348187,359517,371175,383350,396155,409562,423975,439174,454670,470662,487403,505288,524147,544002,565228,588855,616978,649116,684181,722852,765583,812938,864539,917736,973517,1036487
Cambodia,KHM,Population growth (annual %),SP.POP.GROW,3.88538850721037,3.59541435717507,3.3385758634098,3.79402131735402,4.0202603714537,3.62214017019268,3.57681049562267,3.8888910533693,3.83702258012232,4.83668118364296,5.26462795865572,3.76294227795416,2.62750839404899,2.38073259847866,2.20186668030533,2.05636127552475,1.95125157344804,1.83064817889597,1.79381433398266,1.79592987916956,1.78257622928652,1.77233194606874,1.75317594902836,1.73026969167735,1.74325561857738,1.65663905731394,1.50789194873236,1.45722988351436,1.4538734073168,1.44928419333369,1.43049971596447,1.3977751944463,1.34979002036239,1.33408515743887,1.3104826630319,1.22144565921597,1.13244216195679,1.16005769739725,1.16513584860257,1.07216738142292,1.04996511061926
Cambodia,KHM,"Population, total",SP.POP.TOTL,6881962,7133899,7376090,7661317,7975597,8269780,8570928,8910808,9259362,9718215,10243550,10636353,10919528,11182612,11431569,11669077,11899006,12118841,12338192,12561779,12787710,13016371,13246583,13477779,13714791,13943888,14155740,14363532,14573885,14786640,14999683,15210817,15417523,15624584,15830689,16025238,16207746,16396860,16589023,16767842,16944826
Cambodia,KHM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0498000010848045,..,..,..,..,..,..,..,..,..,..,..,..,0.118230000138283,..,..,..,..,..,..,..,..
Cambodia,KHM,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,4.94,6.79,8.79,10.18,12.15,13.24,24.24,23.91,36.55,35.52,44.33,51.31,50.51,63.69,55.85,70.69,77.26,85.19,93.43,111.19,124.23,123.88,143.87,140.82,166.15,..,..,..
Cambodia,KHM,Urban population,SP.URB.TOTL,917021,972065,1027563,1091125,1161167,1230791,1303724,1385274,1471035,1577655,1699098,1802436,1890279,1977421,2064541,2141859,2197746,2252408,2307612,2364127,2421609,2480269,2539900,2600268,2662452,2728958,2821239,2914935,3011402,3110665,3212182,3315806,3420840,3528344,3637892,3747983,3858254,3973287,4092180,4211076,4332792
Cambodia,KHM,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,..,..,3.6,..,..,..,..,..,..,..
Canada,CAN,Gini index,SI.POV.GINI,..,33.5,33.2,31.7,31.7,31.2,31,31.4,32,31.6,31.7,31.3,31.5,32.8,33.1,33.2,33.1,33.4,33.6,33.6,33.8,33.8,33.6,34.1,33.8,33.9,34,33.6,32.7,33.5,33.8,33.2,33.7,32.7,33.3,32.5,31.7,..,..,..,..
Canada,CAN,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,1.75864994525909,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0510799996554852,0.0054500000551343,0.0211999993771315,0.319009989500046,..,..,..,..,..,0.430669993162155,..,..
Canada,CAN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,..,..,..
Canada,CAN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,77.3126219756355,78.0386679289258,74.9284095733244,72.4827997563099,66.245831750035,58.7379742383571,57.4583564504362,54.1491194927984,51.2713370557453,46.8009858324025,46.0616514241618,43.2916781929928,39.1585639491399,45.3205112731135,53.1924466726998,53.1497329605545,54.1193858391726,55.7251649377054,53.200869076551,51.4827081297932,55.9915837788793,56.0236243991088,54.4625651849142,53.1515356456582,53.3623246913959,74.5540471041546,71.0739602315819,61.4178635753383,..
Canada,CAN,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Canada,CAN,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,2.03140759468079,..,2.0342104434967,..,2.04931902885437,..,1.98223149776459,1.93129205703735,1.80586624145508,1.86970067024231,1.95279455184937,1.99088037014008,1.98772144317627,2.05179667472839,2.06187319755554,1.97113347053528,1.91890442371368,1.87934255599976,1.83242726325989,1.84586489200592,1.94443845748901,1.88070380687714,1.78985774517059,1.72997653484344,1.5655562877655,1.61652982234955,1.65857982635498,..
Canada,CAN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,13457.0657913478,14343.392033437,14857.2585929109,15363.399577583,15798.287273287,16389.3381047529,16464.0395067145,16167.3745586043,16181.5887481801,16164.419040336,16320.127298241,16388.2805024147,16532.382036352,16607.2063366774,16653.6770544776,16435.7869875262,16678.932595154,17037.0722808289,16840.2192653942,16961.115620332,17209.3757182793,17265.7356926325,16948.8119058894,16508.3299220879,16683.2041681193,16377.391028889,15450.1913153969,15269.2906072599,15644.5890254761,15336.9902310045,15751.6925405074,15589.9692685564,..,..,..,..,..,..,..,..,..
Canada,CAN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,18.0859671922124,19.2146632800165,17.318503926713,15.2952753384364,16.9763908368396,18.1427650749845,18.371073337738,17.0566404102556,17.4025146471411,17.3041771818582,15.4823093417425,15.593883453038,15.6075392183998,15.7073564089093,17.330369595537,19.0346639983335,18.6406308025806,19.4169049993725,19.9889789413001,19.601668779256,19.1050001526609,16.8797979545398,16.2098484506643,15.2498494488519,16.1028044370843,14.8664432015649,12.9186657809053,13.1721801224133,11.8128871860473,10.1160604475608,9.79939721456005,9.91712773346746,9.83644929480872,..,..,..,..,..,..,..,..
Canada,CAN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.40425,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,30.06431,30.931,30.52069,31.02303,30.89166,30.8411,31.69809,31.81251,28.13155,30.75022,27.7808,34.57579,35.26796,..,..,31.00068,..,..,..,..,..,..,..,..,36.81221,34.44431,36.06861,35.38945,35.5994,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,695509823673.731,736534953481.405,771429628504.867,787795360275.092,819874511491.844,856037856755.414,876046284221.599,877824201432.118,859468413002.863,867121689189.495,890167242008.604,930171796213.96,955122057570.817,971253698607.852,1012824977566.98,1052253104690.22,1106349473421.66,1163199674646.76,1185010810019.45,1220552310131.93,1242600185625.17,1281025904373.69,1322152656328.7,1357030300358.29,1384848127059.22,1398632992699.8,1357861634788.53,1399830508747.17,1443745912933.41,1469093201563.91,1503261570659.63,1546457292386.53,1556508816217.14,1572673953080.04,1620386284372.81,1664832887596.13,1696605089927.38,1611126164920.14,1696305710720.04,1761102321572.64,1779875574624.59
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,341866277182.733,356718400123.543,366186012449.652,379006836991.724,433134238310.709,509380027626.554,567211993243.243,596075591360.987,612527712315.615,594387358318.855,579053561739.4,579944346807.264,605961090061.207,630607994132.747,654986999855.554,634000000000,678412196271.118,744773415931.587,738981792355.372,760649334098.005,895540646634.787,1026690238278.25,1173108598778.68,1319264809590.97,1468820407783.26,1552989690721.65,1374625142157.29,1617343367486.26,1793326630174.52,1828366481521.6,1846597421834.98,1805749878439.94,1556508816217.14,1527994741907.43,1649265644244.09,1725329192783.02,1743725183672.52,1655684730000.19,2007472181464.15,2161483369422.01,2140085567791.45
Canada,CAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0.360999701,0.570385926,0.91598104,1.184557509,2.378693853,4.163525253,6.76023965,15.07235736,24.8974003,36.18644004,51.3,60.2,61.59329927,64.2,65.95596346,71.66,72.4,73.2,76.7,80.3,80.3,83,83,85.8,87.12,90,91.16,92.70137191,94.64,91.91289669,92.3,92.83401664,..,..
Canada,CAN,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,41657000,43256000,45076000,48064000,49055000,48638000,47147000,44896000,38903000,38845000,36160000,33390000,30373000,27370000,24696000,25621000,25066000,25318000,25167000,25558000,27555000,30142000,31081000,31274000,32430000,..,..,..,..
Canada,CAN,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,14803644,14782203,14871263,15013489,15119721,15278818,15520772,15760787,16041716,16308539,16585639,17068215,17462681,17672719,17818493,18035508,18382520,18662676,18788041,18985996,19146747,19315804,19521201,19584895,19691006,19878324,20144897,20348244,20767967,20482633,20967796,21367763,22110473
Canada,CAN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.08119624877852,2.11718885542571,2.09737623375073,2.10919711788911,2.06257637101059,1.98676711890836,1.93461430865038,1.95879374221417,1.89544433858064,1.86168769986295,1.82175350392748,1.69668025731865,1.55409007114777,1.40375258106455,1.24624320151167,1.25629390156868,1.24170306410258,1.11434980213748,1.13335628281332,1.11686914736943,1.11193730688338,1.10418939142687,1.10710542420811,1.12252472932052,1.18579022996702,1.24551836677548,1.37755563107525,1.19433833839121,1.19329189549638,1.11840459807104,1.00236720047397,0.989925299438869,1.15270937445521,1.16416156719089,1.35189646465708,1.3176781061648,1.28451224366918,1.40083568623706,1.26729446473527,1.23665591258666,..
Canada,CAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0.046432581,0.229743594,0.37207101,0.75566853,1.266968346,2.110719507,2.7692662,3.621504167,4.649694019,6.437896665,8.842031473,11.81927704,14.03819836,17.73439489,22.73384365,28.44217078,34.34855145,37.90258971,42.03425423,47.06742374,52.82047544,57.63302795,61.70384455,66.5065332,70.88158252,76.03888561,78.19708293,79.90342869,80.8813881,81.31427412,83.30038912,85.15367591,86.70104032,89.67401709,91.59004081,85.40841921,88.09065504,91.23062536,..
Canada,CAN,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.4457626342773,98.5944671630859,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Population ages 0-14, total",SP.POP.0014.TO,5524086,5517554,5503232,5497264,5530121,5577902,5660557,5734748,5803049,5871716,5924949,5959704,5976608,5984398,5979987,5956206,5921329,5885640,5856784,5830909,5794797,5753121,5703421,5660557,5631294,5623444,5625834,5630478,5637757,5667073,5708135,5755486,5797137,5859208,5911107,5963853,6013004,6034522,6016419,6065574,6177149
Canada,CAN,"Population ages 15-64, total",SP.POP.1564.TO,17345144,17524588,17694335,17871252,18089501,18297611,18600984,18847999,19040955,19225645,19411102,19619681,19832495,20058467,20284244,20489628,20710473,20968129,21262259,21557663,21811153,22076436,22349438,22624588,22865527,23111793,23362428,23592948,23758284,23909943,24035643,24145059,24191409,24331113,24502549,24747804,24999433,25141954,25140932,25461701,26083205
